"TOA5","QUANTOM_1000X_sn6221","CR1000X","6221","CR1000X.Std.05.01","CPU:2022may13_1000Xsn6221_QUANTOM_depl_rev03.CR1X","13762","Table15min"
"TIMESTAMP","RECORD","Batt_volt_Min","PTemp","OptodeSatOut","OptodeConOut","OptodeTempOut","BarometerPressOut","PAR_Den_Out_Avg","CdomRawVoltOut","CdomVoltOut","CdomCalcConOut","pCO2_out"
"TS","RN","","","%","uM","C","mbar","umol/s/m2","mV","mV","ppb",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp"
"2022-08-06 16:30:00",4535,12.17,17.32,95.7,312.8,13.29,"0969.88",343.5,812,81.2,39.86,759.1
"2022-08-06 16:45:00",4536,12.17,17.47,95.6,312.5,13.33,"0969.71",339.1,812,81.2,39.86,762
"2022-08-06 17:00:00",4537,12.17,17.6,95.5,311.7,13.35,"0969.58",275.1,813,81.3,39.87,771.8
"2022-08-06 17:15:00",4538,12.17,17.72,95.4,311.4,13.38,"0969.45",262.1,812,81.2,39.83,750.1
"2022-08-06 17:30:00",4539,12.17,17.81,95.2,310.6,13.39,"0969.12",202.2,808,80.8,39.65,761
"2022-08-06 17:45:00",4540,12.17,17.88,95.1,310.2,13.4,"0969.15",151.7,808,80.8,39.63,769.9
"2022-08-06 18:00:00",4541,12.17,17.93,94.8,309.2,13.41,"0968.80",112.8,805,80.5,39.47,763
"2022-08-06 18:15:00",4542,12.17,17.96,94.7,308.6,13.42,"0968.73",92.8,812,81.2,39.84,761
"2022-08-06 18:30:00",4543,12.17,17.97,94.5,308.2,13.42,"0968.43",104.7,810,81,39.73,755
"2022-08-06 18:45:00",4544,12.17,17.97,94.3,307.5,13.43,"0968.50",121.9,806,80.6,39.52,775.7
"2022-08-06 19:00:00",4545,12.17,17.95,94.2,307,13.43,"0968.41",105.3,805,80.5,39.48,762.9
"2022-08-06 19:15:00",4546,12.17,17.91,94,306.3,13.42,"0968.39",78.72,809,80.9,39.67,747.2
"2022-08-06 19:30:00",4547,12.17,17.87,93.7,305.7,13.41,"0968.33",57.31,803,80.3,39.38,759.9
"2022-08-06 19:45:00",4548,12.17,17.81,93.6,305.2,13.39,"0968.32",55.26,810,81,39.72,769.8
"2022-08-06 20:00:00",4549,12.17,17.75,93.3,304.4,13.37,"0968.20",30.09,810,81,39.76,762.9
"2022-08-06 20:15:00",4550,12.17,17.68,93.1,304.2,13.35,"0968.23",28.21,805,80.5,39.48,782.5
"2022-08-06 20:30:00",4551,12.17,17.6,92.9,303.5,13.33,"0967.81",21.19,808,80.8,39.66,772.8
"2022-08-06 20:45:00",4552,12.17,17.51,92.7,303,13.3,"0967.55",18.3,815,81.5,40.01,790.4
"2022-08-06 21:00:00",4553,12.17,17.42,92.6,302.8,13.27,"0967.50",17.14,817,81.7,40.08,779.5
"2022-08-06 21:15:00",4554,12.17,17.32,92.4,302.3,13.24,"0967.28",10.03,818,81.8,40.14,793.3
"2022-08-06 21:30:00",4555,12.17,17.22,92.2,302,13.21,"0967.08",4.61,813,81.3,39.87,798.2
"2022-08-06 21:45:00",4556,12.17,17.11,92,301.6,13.18,"0966.92",5.832,811,81.1,39.79,810
"2022-08-06 22:00:00",4557,12.17,16.99,91.8,301.2,13.15,"0966.65",3.146,813,81.3,39.89,800
"2022-08-06 22:15:00",4558,12.17,16.87,91.6,300.8,13.12,"0966.71",2.572,796.3,79.63,39.05,835
"2022-08-06 22:30:00",4559,12.17,16.74,91.6,300.9,13.1,"0966.79",1.263,821,82.1,40.29,822
"2022-08-06 22:45:00",4560,12.17,16.61,91.4,300.5,13.07,"0966.71",0.678,804,80.4,39.44,816
"2022-08-06 23:00:00",4561,12.17,16.47,91.2,299.9,13.04,"0966.38",0.48,821,82.1,40.28,824
"2022-08-06 23:15:00",4562,12.17,16.33,91.1,299.8,13.02,"0966.07",0.327,821,82.1,40.29,853
"2022-08-06 23:30:00",4563,12.17,16.18,91,299.7,12.99,"0966.36",0.162,822,82.2,40.33,857
"2022-08-06 23:45:00",4564,12.17,16.03,90.9,299.5,12.96,"0966.76",0.108,820,82,40.27,862
"2022-08-07 00:00:00",4565,12.17,15.88,90.9,299.4,12.94,"0966.93",0.078,817,81.7,40.12,852
"2022-08-07 00:15:00",4566,12.17,15.73,90.7,299.2,12.91,"0966.79",0.063,823,82.3,40.38,870
"2022-08-07 00:30:00",4567,12.17,15.58,90.7,299.1,12.88,"0966.35",0.049,822,82.2,40.35,873
"2022-08-07 00:45:00",4568,12.17,15.44,90.6,299.2,12.86,"0965.66",0.053,823,82.3,40.4,864
"2022-08-07 01:00:00",4569,12.17,15.3,90.5,299.1,12.83,"0965.56",0.09,822,82.2,40.36,889
"2022-08-07 01:15:00",4570,12.17,15.16,90.4,299,12.8,"0965.21",0.162,820,82,40.24,895
"2022-08-07 01:30:00",4571,12.17,15.02,90.4,299.2,12.77,"0964.77",0.361,822,82.2,40.36,888
"2022-08-07 01:45:00",4572,12.17,14.88,90.3,299,12.74,"0964.70",0.61,820,82,40.25,910
"2022-08-07 02:00:00",4573,12.17,14.75,90.4,299.4,12.72,"0964.69",0.572,818,81.8,40.13,914
"2022-08-07 02:15:00",4574,12.17,14.61,90.3,299.4,12.69,"0964.66",0.927,816,81.6,40.05,913
"2022-08-07 02:30:00",4575,12.17,14.48,90.4,299.6,12.67,"0964.51",1.343,817,81.7,40.1,917
"2022-08-07 02:45:00",4576,12.17,14.35,90.3,299.6,12.64,"0964.82",2.145,814,81.4,39.93,909
"2022-08-07 03:00:00",4577,12.17,14.23,90.3,299.7,12.61,"0964.93",2.437,815,81.5,40,919
"2022-08-07 03:15:00",4578,12.17,14.11,90.3,299.9,12.59,"0964.97",2.456,813,81.3,39.9,941
"2022-08-07 03:30:00",4579,12.17,13.99,90.2,299.7,12.56,"0965.05",3.579,812,81.2,39.84,899
"2022-08-07 03:45:00",4580,12.17,13.87,90.2,299.9,12.53,"0964.80",5.726,808,80.8,39.63,931
"2022-08-07 04:00:00",4581,12.17,13.76,90.2,300.1,12.51,"0964.71",8.88,811,81.1,39.8,920
"2022-08-07 04:15:00",4582,12.17,13.64,90.2,300.3,12.48,"0964.62",12.06,809,80.9,39.71,924
"2022-08-07 04:30:00",4583,12.17,13.53,90.1,300.3,12.45,"0964.63",20.57,804,80.4,39.45,952
"2022-08-07 04:45:00",4584,12.17,13.41,90.1,300.5,12.43,"0964.63",17.64,806,80.6,39.52,943
"2022-08-07 05:00:00",4585,12.17,13.3,90.2,300.7,12.4,"0964.76",26.32,805,80.5,39.48,938
"2022-08-07 05:15:00",4586,12.17,13.17,90.3,301.3,12.37,"0964.84",42.97,809,80.9,39.68,938
"2022-08-07 05:30:00",4587,12.17,13.05,90.2,301.2,12.34,"0964.88",53.12,808,80.8,39.62,942
"2022-08-07 05:45:00",4588,12.17,12.92,90.3,301.7,12.32,"0964.76",68.76,806,80.6,39.55,920
"2022-08-07 06:00:00",4589,12.17,12.8,90.3,302,12.29,"0964.52",101.2,802,80.2,39.33,921
"2022-08-07 06:15:00",4590,12.17,12.69,90.4,302.4,12.27,"0964.55",137.9,802,80.2,39.32,929
"2022-08-07 06:30:00",4591,12.17,12.58,90.4,302.5,12.24,"0964.47",138.2,804,80.4,39.42,928
"2022-08-07 06:45:00",4592,12.17,12.47,90.5,303.1,12.22,"0964.48",172.4,805,80.5,39.49,933
"2022-08-07 07:00:00",4593,12.17,12.36,90.6,303.5,12.19,"0964.46",194,802,80.2,39.35,924
"2022-08-07 07:15:00",4594,12.17,12.26,90.5,303.6,12.17,"0964.51",173.1,799.8,79.98,39.23,945
"2022-08-07 07:30:00",4595,12.17,12.16,90.7,304.3,12.14,"0964.43",208.6,800,80,39.25,924
"2022-08-07 07:45:00",4596,12.17,12.06,90.9,305.1,12.12,"0964.52",280.6,796.9,79.69,39.08,926
"2022-08-07 08:00:00",4597,12.17,11.97,91,305.6,12.09,"0964.64",283.8,799,79.9,39.19,931
"2022-08-07 08:15:00",4598,12.17,11.88,91.1,306.1,12.07,"0964.81",278.9,801,80.1,39.3,944
"2022-08-07 08:30:00",4599,12.17,11.79,91.3,307,12.04,"0965.01",247.5,800,80,39.26,918
"2022-08-07 08:45:00",4600,12.17,11.71,91.4,307.7,12.01,"0965.23",268.3,792.3,79.23,38.85,924
"2022-08-07 09:00:00",4601,12.17,11.63,91.5,308.2,11.99,"0965.40",272.2,796.3,79.63,39.05,914
"2022-08-07 09:15:00",4602,12.17,11.56,91.8,309.3,11.97,"0965.64",362.5,799.7,79.97,39.22,896
"2022-08-07 09:30:00",4603,12.17,11.48,92,310.2,11.96,"0965.86",505.6,793.8,79.38,38.93,895
"2022-08-07 09:45:00",4604,12.17,11.41,92.1,310.5,11.94,"0966.14",454.2,796.6,79.66,39.07,872
"2022-08-07 10:00:00",4605,12.16,11.35,92.4,311.4,11.93,"0966.32",439.3,790,79,38.73,884
"2022-08-07 10:15:00",4606,12.17,11.29,92.6,312.3,11.92,"0966.48",440,793.6,79.36,38.91,898
"2022-08-07 10:30:00",4607,12.16,11.23,92.6,312.5,11.92,"0966.83",461.1,798.2,79.82,39.15,878
"2022-08-07 10:45:00",4608,12.17,11.19,92.9,313.2,11.91,"0967.03",473.3,792.4,79.24,38.85,881
"2022-08-07 11:00:00",4609,12.16,11.15,93.1,313.9,11.9,"0967.35",514.2,798.8,79.88,39.18,863
"2022-08-07 11:15:00",4610,12.16,11.11,93.2,314.6,11.9,"0967.52",499.2,795.9,79.59,39.03,859
"2022-08-07 11:30:00",4611,12.16,11.08,93.5,315.4,11.92,"0967.64",903,795.3,79.53,39,836
"2022-08-07 11:45:00",4612,12.16,11.06,93.8,316,11.95,"0967.90",1203,801,80.1,39.29,856
"2022-08-07 12:00:00",4613,12.16,11.04,93.9,316.4,11.96,"0968.06",1017,795.1,79.51,38.99,842
"2022-08-07 12:15:00",4614,12.16,11.04,94.1,316.8,11.97,"0968.22",755.5,797.7,79.77,39.12,832
"2022-08-07 12:30:00",4615,12.16,11.05,94.3,317.5,11.99,"0968.38",891,788.1,78.81,38.64,805
"2022-08-07 12:45:00",4616,12.16,11.06,94.6,318.2,12.01,"0968.63",870,792.5,79.25,38.86,827
"2022-08-07 13:00:00",4617,12.16,11.08,94.7,318.3,12.04,"0968.99",883,792.1,79.21,38.84,812
"2022-08-07 13:15:00",4618,12.16,11.11,94.8,318.5,12.08,"0969.24",989,787.9,78.79,38.63,803
"2022-08-07 13:30:00",4619,12.16,11.15,95.1,319.2,12.12,"0969.52",982,787.8,78.78,38.62,811
"2022-08-07 13:45:00",4620,12.16,11.2,95.1,319,12.16,"0969.75",910,797.7,79.77,39.12,791
"2022-08-07 14:00:00",4621,12.16,11.25,95.2,319.1,12.19,"0969.99",816,783.9,78.39,38.43,775.2
"2022-08-07 14:15:00",4622,12.16,11.3,95.1,318.6,12.21,"0970.20",646.4,795.7,79.57,39.02,779.1
"2022-08-07 14:30:00",4623,12.16,11.36,95.2,318.8,12.24,"0970.46",633.5,789,78.9,38.68,778.2
"2022-08-07 14:45:00",4624,12.16,11.42,95.4,319.2,12.27,"0970.68",537.3,795,79.5,38.98,761.5
"2022-08-07 15:00:00",4625,12.16,11.47,95.6,319.4,12.31,"0970.85",444.7,793.8,79.38,38.93,759.5
"2022-08-07 15:15:00",4626,12.16,11.53,95.2,318.1,12.34,"0971.03",390.2,792,79.2,38.83,767.4
"2022-08-07 15:30:00",4627,12.16,11.57,95.3,318,12.37,"0971.17",399.5,799.5,79.95,39.21,737.7
"2022-08-07 15:45:00",4628,12.16,11.62,95.2,317.6,12.39,"0971.28",360.7,793.9,79.39,38.93,739.8
"2022-08-07 16:00:00",4629,12.16,11.65,95.2,317.5,12.4,"0971.45",367.1,788.3,78.83,38.65,758.5
"2022-08-07 16:15:00",4630,12.16,11.69,95.2,317.5,12.41,"0971.58",450.8,792.7,79.27,38.87,736.8
"2022-08-07 16:30:00",4631,12.16,11.72,95.1,317,12.42,"0971.68",397,795.6,79.56,39.02,746.6
"2022-08-07 16:45:00",4632,12.16,11.75,95,316.7,12.42,"0971.69",346.3,807,80.7,39.59,745.6
"2022-08-07 17:00:00",4633,12.16,11.78,94.9,316.3,12.42,"0971.82",370.3,812,81.2,39.87,728.9
"2022-08-07 17:15:00",4634,12.16,11.81,94.8,316,12.41,"0971.90",303.5,801,80.1,39.31,748.6
"2022-08-07 17:30:00",4635,12.16,11.85,94.6,315.7,12.4,"0972.01",210.7,805,80.5,39.48,723
"2022-08-07 17:45:00",4636,12.16,11.88,94.6,315.6,12.38,"0972.16",220.5,797.1,79.71,39.09,708.2
"2022-08-07 18:00:00",4637,12.16,11.91,94.4,315.3,12.36,"0972.22",224.3,820,82,40.25,718
"2022-08-07 18:15:00",4638,12.16,11.94,94.3,315.1,12.34,"0972.40",162.5,817,81.7,40.11,726
"2022-08-07 18:30:00",4639,12.16,11.97,94.3,315,12.32,"0972.49",139.1,820,82,40.25,721
"2022-08-07 18:45:00",4640,12.16,12,94.2,314.9,12.29,"0972.55",131.1,815,81.5,39.98,730.9
"2022-08-07 19:00:00",4641,12.16,12.02,94,314.4,12.27,"0972.59",134,822,82.2,40.33,726.9
"2022-08-07 19:15:00",4642,12.16,12.04,93.9,314.4,12.25,"0972.59",97.3,820,82,40.27,736.8
"2022-08-07 19:30:00",4643,12.16,12.06,93.9,314.3,12.23,"0972.66",94.4,829,82.9,40.68,741.7
"2022-08-07 19:45:00",4644,12.16,12.07,93.7,314.1,12.2,"0972.77",82.7,825,82.5,40.52,730.9
"2022-08-07 20:00:00",4645,12.16,12.08,93.6,313.9,12.18,"0972.89",81.9,822,82.2,40.36,744.7
"2022-08-07 20:15:00",4646,12.16,12.09,93.5,313.5,12.16,"0972.98",71.73,824,82.4,40.44,751.6
"2022-08-07 20:30:00",4647,12.16,12.09,93.4,313.4,12.13,"0973.09",79.9,819,81.9,40.2,748.6
"2022-08-07 20:45:00",4648,12.16,12.09,93.2,313.1,12.11,"0973.24",53.34,828,82.8,40.66,733.8
"2022-08-07 21:00:00",4649,12.16,12.09,93.1,312.9,12.08,"0973.30",18.84,827,82.7,40.62,759.5
"2022-08-07 21:15:00",4650,12.16,12.08,93.1,312.9,12.06,"0973.44",20.22,822,82.2,40.36,771.3
"2022-08-07 21:30:00",4651,12.16,12.07,93,312.9,12.03,"0973.56",14.03,822,82.2,40.33,767.4
"2022-08-07 21:45:00",4652,12.16,12.06,92.9,312.7,11.99,"0973.62",10.03,824,82.4,40.47,767.4
"2022-08-07 22:00:00",4653,12.16,12.05,92.8,312.6,11.96,"0973.61",6.777,829,82.9,40.68,786.1
"2022-08-07 22:15:00",4654,12.16,12.03,92.7,312.5,11.93,"0973.79",3.957,831,83.1,40.79,801
"2022-08-07 22:30:00",4655,12.16,12.01,92.6,312.5,11.9,"0973.87",2.47,833,83.3,40.9,788.1
"2022-08-07 22:45:00",4656,12.16,11.99,92.5,312.4,11.87,"0973.99",1.948,829,82.9,40.7,804
"2022-08-07 23:00:00",4657,12.16,11.96,92.3,312,11.84,"0974.19",1.096,830,83,40.75,812
"2022-08-07 23:15:00",4658,12.16,11.93,92.3,312,11.8,"0974.28",0.556,831,83.1,40.82,803
"2022-08-07 23:30:00",4659,12.16,11.89,92.3,312.3,11.77,"0974.42",0.339,828,82.8,40.63,808
"2022-08-07 23:45:00",4660,12.16,11.86,92.2,312.1,11.74,"0974.62",0.263,833,83.3,40.91,821
"2022-08-08 00:00:00",4661,12.16,11.82,92.1,312,11.71,"0974.71",0.248,824,82.4,40.46,830
"2022-08-08 00:15:00",4662,12.16,11.78,92,312,11.68,"0974.79",0.239,832,83.2,40.87,805
"2022-08-08 00:30:00",4663,12.16,11.73,92,312,11.65,"0974.97",0.184,830,83,40.74,820
"2022-08-08 00:45:00",4664,12.15,11.69,91.9,312.1,11.63,"0975.14",0.2,826,82.6,40.55,826
"2022-08-08 01:00:00",4665,12.16,11.64,91.9,312.2,11.6,"0975.14",0.258,834,83.4,40.94,846
"2022-08-08 01:15:00",4666,12.15,11.6,91.8,312.2,11.57,"0975.18",0.316,859,85.9,42.2,849
"2022-08-08 01:30:00",4667,12.15,11.55,91.9,312.6,11.54,"0975.30",0.415,862,86.2,42.38,850
"2022-08-08 01:45:00",4668,12.15,11.5,91.8,312.6,11.52,"0975.34",0.628,856,85.6,42.04,852
"2022-08-08 02:00:00",4669,12.15,11.45,91.8,312.7,11.49,"0975.54",1.079,854,85.4,41.98,843
"2022-08-08 02:15:00",4670,12.15,11.4,91.8,312.9,11.47,"0975.77",1.712,854,85.4,41.95,850
"2022-08-08 02:30:00",4671,12.15,11.34,91.8,312.9,11.44,"0975.91",2.83,856,85.6,42.04,856
"2022-08-08 02:45:00",4672,12.15,11.29,91.8,313.2,11.41,"0975.98",4.473,851,85.1,41.83,860
"2022-08-08 03:00:00",4673,12.15,11.23,91.8,313.5,11.39,"0976.11",5.123,853,85.3,41.91,878
"2022-08-08 03:15:00",4674,12.15,11.16,91.7,313.3,11.37,"0976.25",5.02,860,86,42.28,878
"2022-08-08 03:30:00",4675,12.15,11.1,91.7,313.6,11.34,"0976.44",7.268,855,85.5,42.04,887
"2022-08-08 03:45:00",4676,12.15,11.03,91.8,313.9,11.32,"0976.56",11.65,851,85.1,41.79,888
"2022-08-08 04:00:00",4677,12.15,10.96,91.8,314.1,11.29,"0976.79",18.8,849,84.9,41.73,885
"2022-08-08 04:15:00",4678,12.15,10.89,91.8,314.3,11.26,"0977.00",32.15,855,85.5,42.01,879
"2022-08-08 04:30:00",4679,12.15,10.83,91.9,314.7,11.24,"0977.23",35.11,854,85.4,41.97,878
"2022-08-08 04:45:00",4680,12.15,10.77,92,315.2,11.22,"0977.50",35.61,850,85,41.78,885
"2022-08-08 05:00:00",4681,12.15,10.72,91.9,315.2,11.19,"0977.73",43.05,851,85.1,41.83,899
"2022-08-08 05:15:00",4682,12.15,10.67,92,315.7,11.17,"0977.90",62.17,851,85.1,41.8,885
"2022-08-08 05:30:00",4683,12.15,10.62,92.1,316,11.15,"0977.97",91.3,849,84.9,41.7,881
"2022-08-08 05:45:00",4684,12.15,10.58,92.1,316.4,11.14,"0978.14",144.2,855,85.5,42.03,884
"2022-08-08 06:00:00",4685,12.15,10.55,92.3,316.9,11.12,"0978.33",194.7,852,85.2,41.87,877
"2022-08-08 06:15:00",4686,12.15,10.51,92.4,317.5,11.12,"0978.55",311.2,851,85.1,41.81,884
"2022-08-08 06:30:00",4687,12.15,10.49,92.5,317.7,11.11,"0978.90",264.6,850,85,41.78,875
"2022-08-08 06:45:00",4688,12.15,10.48,92.7,318.4,11.11,"0979.05",179.3,851,85.1,41.82,903
"2022-08-08 07:00:00",4689,12.15,10.48,92.7,318.6,11.1,"0979.30",244.3,851,85.1,41.8,886
"2022-08-08 07:15:00",4690,12.15,10.49,92.9,319.3,11.11,"0979.41",298,848,84.8,41.65,850
"2022-08-08 07:30:00",4691,12.15,10.51,93.2,320.2,11.12,"0979.55",651.1,852,85.2,41.87,864
"2022-08-08 07:45:00",4692,12.15,10.54,93.4,320.5,11.14,"0979.73",471.5,848,84.8,41.65,871
"2022-08-08 08:00:00",4693,12.15,10.58,93.6,321.2,11.15,"0979.89",404,844,84.4,41.48,855
"2022-08-08 08:15:00",4694,12.15,10.63,93.8,321.8,11.16,"0980.15",486.7,845,84.5,41.52,869
"2022-08-08 08:30:00",4695,12.15,10.69,93.9,322.2,11.18,"0980.31",552.8,845,84.5,41.5,858
"2022-08-08 08:45:00",4696,12.15,10.76,94.2,323.1,11.2,"0980.52",766.2,849,84.9,41.72,859
"2022-08-08 09:00:00",4697,12.15,10.84,94.5,323.7,11.23,"0980.67",772.3,843,84.3,41.4,842
"2022-08-08 09:15:00",4698,12.15,10.92,94.6,323.9,11.26,"0980.88",610.1,841,84.1,41.29,843
"2022-08-08 09:30:00",4699,12.15,11.01,94.7,324.2,11.28,"0981.24",345.6,844,84.4,41.45,824
"2022-08-08 09:45:00",4700,12.15,11.11,94.9,324.5,11.29,"0981.40",280,839,83.9,41.19,818
"2022-08-08 10:00:00",4701,12.15,11.2,95,324.9,11.32,"0981.51",526,842,84.2,41.34,817
"2022-08-08 10:15:00",4702,11.99,11.46,95.3,325.5,11.35,"0981.60",520.8,842,84.2,41.38,827
"2022-08-08 10:30:00",4703,12.03,11.88,95.2,325.3,11.37,"0981.77",409.1,834,83.4,40.96,821
"2022-08-08 10:45:00",4704,11.98,12.26,95.4,325.7,11.4,"0982.05",233.9,844,84.4,41.47,797.9
"2022-08-08 11:00:00",4705,12.07,12.59,95.5,325.8,11.42,"0982.19",325.6,837,83.7,41.1,787.1
"2022-08-08 11:15:00",4706,11.97,12.9,95.6,326,11.46,"0982.27",498,833,83.3,40.91,784.1
"2022-08-08 11:30:00",4707,11.97,13.17,95.7,326,11.49,"0982.40",548.1,831,83.1,40.82,798
"2022-08-08 11:45:00",4708,12.01,13.42,95.8,326,11.52,"0982.43",449.2,831,83.1,40.8,782.2
"2022-08-08 12:00:00",4709,11.97,13.64,95.9,325.9,11.56,"0982.54",571,840,84,41.26,799
"2022-08-08 12:15:00",4710,12.11,13.69,95.8,325.6,11.59,"0982.63",592.6,838,83.8,41.16,774.4
"2022-08-08 12:30:00",4711,12.14,13.56,96,325.9,11.64,"0982.70",1047,832,83.2,40.84,777.3
"2022-08-08 12:45:00",4712,12.14,13.45,96.1,325.8,11.68,"0982.82",1129,833,83.3,40.9,774.4
"2022-08-08 13:00:00",4713,12.14,13.39,96,325.2,11.7,"0982.93",623.6,826,82.6,40.56,775.3
"2022-08-08 13:15:00",4714,12.14,13.35,96.3,326.1,11.73,"0983.02",890,834,83.4,40.98,769.5
"2022-08-08 13:30:00",4715,12.14,13.35,96.3,326,11.77,"0983.22",981,830,83,40.77,748.7
"2022-08-08 13:45:00",4716,12.14,13.38,96.2,325.3,11.81,"0983.26",1001,828,82.8,40.66,772.5
"2022-08-08 14:00:00",4717,12.14,13.42,96.7,326.6,11.86,"0983.32",1108,826,82.6,40.56,762.6
"2022-08-08 14:15:00",4718,12.14,13.49,96.9,326.8,11.91,"0983.47",1057,826,82.6,40.55,771.5
"2022-08-08 14:30:00",4719,12.14,13.57,97.2,327.5,11.95,"0983.51",992,825,82.5,40.48,748.8
"2022-08-08 14:45:00",4720,12.14,13.66,97,326.6,11.98,"0983.57",621.4,821,82.1,40.3,757.7
"2022-08-08 15:00:00",4721,12.14,13.75,97.1,326.7,12.03,"0983.60",1033,824,82.4,40.43,759.7
"2022-08-08 15:15:00",4722,12.14,13.85,97.2,326.6,12.07,"0983.59",588.5,826,82.6,40.53,766.6
"2022-08-08 15:30:00",4723,12.14,13.96,96.9,325.5,12.11,"0983.71",635.5,824,82.4,40.45,749.8
"2022-08-08 15:45:00",4724,12.14,14.06,96.9,325.1,12.17,"0983.72",855,817,81.7,40.09,745.9
"2022-08-08 16:00:00",4725,12.14,14.17,96.9,324.5,12.22,"0983.81",583.5,817,81.7,40.11,758.8
"2022-08-08 16:15:00",4726,12.14,14.29,96.8,323.9,12.28,"0983.78",953,818,81.8,40.14,764.7
"2022-08-08 16:30:00",4727,12.14,14.41,96.9,323.8,12.32,"0983.92",634.6,820,82,40.23,757.8
"2022-08-08 16:45:00",4728,12.14,14.53,96.7,322.8,12.36,"0983.93",554.1,813,81.3,39.91,756.8
"2022-08-08 17:00:00",4729,12.14,14.66,96.6,322.4,12.4,"0984.10",618,811,81.1,39.77,749.9
"2022-08-08 17:15:00",4730,12.14,14.79,96.6,321.9,12.43,"0984.30",516,812,81.2,39.83,735.1
"2022-08-08 17:30:00",4731,12.14,14.92,96.4,321.2,12.45,"0984.34",279.8,812,81.2,39.86,743
"2022-08-08 17:45:00",4732,12.14,15.04,96.3,320.6,12.47,"0984.42",230.4,809,80.9,39.69,742
"2022-08-08 18:00:00",4733,12.14,15.16,96.2,320.2,12.48,"0984.46",213.1,811,81.1,39.78,747
"2022-08-08 18:15:00",4734,12.14,15.26,96,319.6,12.49,"0984.60",190.7,803,80.3,39.37,735.1
"2022-08-08 18:30:00",4735,12.14,15.36,96,319.7,12.49,"0984.64",192.3,806,80.6,39.53,745
"2022-08-08 18:45:00",4736,12.14,15.45,95.9,319.2,12.48,"0984.71",140.3,809,80.9,39.67,752.9
"2022-08-08 19:00:00",4737,12.14,15.52,95.7,318.7,12.47,"0984.78",105.7,806,80.6,39.57,742
"2022-08-08 19:15:00",4738,12.14,15.58,95.6,318.4,12.46,"0984.89",120.2,810,81,39.73,740.1
"2022-08-08 19:30:00",4739,12.14,15.62,95.5,318.3,12.44,"0984.72",135.4,808,80.8,39.64,754.9
"2022-08-08 19:45:00",4740,12.14,15.66,95.3,317.8,12.43,"0984.77",118,808,80.8,39.62,746.9
"2022-08-08 20:00:00",4741,12.14,15.68,95.2,317.3,12.41,"0984.82",129.5,809,80.9,39.67,764.7
"2022-08-08 20:15:00",4742,12.14,15.7,95,316.9,12.4,"0984.79",92.9,808,80.8,39.66,759.8
"2022-08-08 20:30:00",4743,12.14,15.71,94.9,316.6,12.38,"0984.84",72.5,803,80.3,39.4,747.9
"2022-08-08 20:45:00",4744,12.14,15.71,94.6,316,12.35,"0984.84",41.09,808,80.8,39.64,764.7
"2022-08-08 21:00:00",4745,12.14,15.71,94.5,315.7,12.33,"0984.82",31.05,805,80.5,39.49,744.9
"2022-08-08 21:15:00",4746,12.14,15.7,94.3,315.2,12.3,"0984.84",21.91,807,80.7,39.59,770.6
"2022-08-08 21:30:00",4747,12.14,15.67,94.2,315,12.28,"0984.79",23.32,806,80.6,39.56,767.6
"2022-08-08 21:45:00",4748,12.14,15.64,94.1,314.9,12.25,"0984.90",12.74,803,80.3,39.39,792.2
"2022-08-08 22:00:00",4749,12.14,15.59,93.9,314.5,12.23,"0985.12",4.336,806,80.6,39.56,788.3
"2022-08-08 22:15:00",4750,12.14,15.53,93.8,314.2,12.21,"0985.12",3.313,804,80.4,39.46,805
"2022-08-08 22:30:00",4751,12.14,15.45,93.7,314,12.18,"0985.15",2.299,805,80.5,39.5,787.3
"2022-08-08 22:45:00",4752,12.14,15.36,93.6,313.9,12.16,"0985.09",2.136,807,80.7,39.61,821
"2022-08-08 23:00:00",4753,12.14,15.27,93.4,313.4,12.12,"0985.09",1.385,811,81.1,39.79,806
"2022-08-08 23:15:00",4754,12.14,15.17,93.2,313.1,12.09,"0984.97",0.908,807,80.7,39.58,817
"2022-08-08 23:30:00",4755,12.14,15.06,93.1,312.9,12.05,"0984.83",0.619,812,81.2,39.84,824
"2022-08-08 23:45:00",4756,12.14,14.94,93,313,12.01,"0984.84",0.479,822,82.2,40.36,838
"2022-08-09 00:00:00",4757,12.14,14.81,92.8,312.6,11.98,"0984.87",0.382,822,82.2,40.36,834
"2022-08-09 00:15:00",4758,12.14,14.67,92.8,312.7,11.94,"0985.00",0.323,820,82,40.24,847
"2022-08-09 00:30:00",4759,12.14,14.51,92.6,312.3,11.89,"0984.99",0.298,832,83.2,40.85,866
"2022-08-09 00:45:00",4760,12.14,14.35,92.5,312.5,11.85,"0984.94",0.303,840,84,41.27,877
"2022-08-09 01:00:00",4761,12.14,14.16,92.4,312.6,11.8,"0984.88",0.339,833,83.3,40.91,882
"2022-08-09 01:15:00",4762,12.14,13.97,92.3,312.5,11.75,"0984.86",0.42,850,85,41.74,893
"2022-08-09 01:30:00",4763,12.14,13.75,92.2,312.7,11.69,"0984.78",0.565,852,85.2,41.85,890
"2022-08-09 01:45:00",4764,12.14,13.53,92.2,312.8,11.64,"0984.74",0.827,850,85,41.78,879
"2022-08-09 02:00:00",4765,12.14,13.29,92.1,312.9,11.59,"0984.84",1.261,844,84.4,41.47,926
